Machine,StartDateTime,EndDateTime,Duration,TotalBiscuitsMade,GoodMadeBiscuits,OEE Category,Product
Biscuit Sprinkling Machine ,7/27/2021 9:39,7/27/2021 9:39,0.0203332994133234,0,55,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:39,7/27/2021 9:39,0.0901165977120399,0,239,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:39,7/27/2021 9:39,0.0190500002354383,0,234,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:39,7/27/2021 9:40,0.0406166017055511,0,283,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0200500003993511,0,305,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0341165997087955,0,248,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0208333004266024,0,73,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0340999998152256,0,222,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0200666002929211,0,146,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0367165990173817,0,322,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0187832992523909,0,481,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.034883301705122,0,191,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0208333004266024,0,203,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.034883301705122,0,38,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.025000000372529,0,177,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0341666005551815,0,177,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0197832994163036,0,361,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.036216601729393,0,238,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0200666002929211,0,463,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0351665988564491,0,100,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0195000004023314,0,94,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.034383300691843,0,175,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0205499995499849,0,350,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0351665988564491,0,483,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.025000000372529,0,15,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0346666015684605,0,398,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0195665992796421,0,192,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0356665998697281,0,491,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0200500003993511,0,490,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0351665988564491,0,457,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0200500003993511,0,314,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0348999984562397,0,303,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0200500003993511,0,326,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0338832996785641,0,492,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0210666004568338,0,346,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0401000007987022,0,127,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0200666002929211,0,167,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0346666015684605,0,293,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:40,0.0200500003993511,0,208,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:40,7/27/2021 9:41,0.0341165997087955,0,400,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0203332994133234,0,82,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0356665998697281,0,397,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0257665999233723,0,347,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.029449999332428,0,108,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0197832994163036,0,244,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0390999987721443,0,141,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0151166003197432,0,263,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.00595000013709068,0,467,0,Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0346666015684605,0,345,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0205499995499849,0,94,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0336165986955166,0,414,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0200500003993511,0,404,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.036216601729393,0,141,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0203332994133234,0,59,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0346166007220745,0,450,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0197832994163036,0,232,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0354332998394966,0,446,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0197832994163036,0,424,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0398833006620407,0,378,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0200666002929211,0,299,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0340999998152256,0,277,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0205665994435549,0,11,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0349332988262177,0,476,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0202833004295826,0,159,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0458333007991314,0,253,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.00888330023735762,0,496,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0346166007220745,0,245,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0195499993860722,0,331,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0414000004529953,0,2,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0198333002626896,0,112,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0340999998152256,0,431,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0208333004266024,0,373,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0346666015684605,0,399,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0199999995529652,0,160,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0351665988564491,0,380,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:41,0.0187832992523909,0,64,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:41,7/27/2021 9:42,0.0364499986171722,0,427,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0206000003963709,0,150,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0346166007220745,0,111,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0237166006118059,0,413,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0353999994695187,0,107,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0203332994133234,0,199,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0351665988564491,0,155,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0200500003993511,0,161,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0351665988564491,0,301,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0187165997922421,0,122,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0351665988564491,0,33,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0211165994405746,0,94,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0354500003159046,0,401,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0237166006118059,0,384,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0358833000063896,0,38,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0201165992766619,0,195,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0338332988321781,0,454,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0200500003993511,0,387,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0348999984562397,0,306,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0208333004266024,0,341,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.034383300691843,0,381,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0197832994163036,0,381,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0349332988262177,0,447,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0216166004538536,0,390,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0393332988023758,0,194,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0192833002656698,0,141,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0359333008527756,0,247,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0200666002929211,0,264,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.034883301705122,0,468,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0197832994163036,0,379,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.034383300691843,0,409,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0205499995499849,0,355,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0351665988564491,0,361,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0198333002626896,0,244,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0390666015446186,0,75,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:42,0.0203332994133234,0,97,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:42,7/27/2021 9:43,0.0351665988564491,0,34,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:43,7/27/2021 9:43,0.0208333004266024,0,92,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:43,7/27/2021 9:43,0.034883301705122,0,258,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:43,7/27/2021 9:43,0.0205499995499849,0,3,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:43,7/27/2021 9:43,0.0341666005551815,0,414,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:43,7/27/2021 9:43,0.0192332994192839,0,180,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:43,7/27/2021 9:43,0.0349332988262177,0,480,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:43,7/27/2021 9:43,0.0200666002929211,0,96,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:43,7/27/2021 9:43,0.510766625404358,0,197,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:43,7/27/2021 9:43,0.105233296751976,0,437,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:43,7/27/2021 9:48,5.17509984970093,0,184,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 9:45,7/27/2021 9:50,4.28016662597656,0,77,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:48,7/27/2021 9:50,1.17523324489594,932,169,NO (No Order),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 9:50,7/27/2021 9:51,0.914766609668732,0,335,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:50,7/27/2021 9:52,2.43510007858276,849,381,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Filling Machine ,7/27/2021 9:50,7/27/2021 11:30,100.583335876465,0,333,NO (No Order),Milk Cookies
Biscuit Pressing Machine ,7/27/2021 9:51,7/27/2021 9:51,0.129950001835823,0,6,NO (No Order),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 9:51,7/27/2021 9:52,0.895216584205627,0,285,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 9:52,7/27/2021 9:55,3.66711664199829,0,314,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:52,7/27/2021 9:55,3.15528321266174,3319,61,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:55,7/27/2021 9:59,3.60038328170776,3255,420,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 9:55,7/27/2021 9:58,2.90805006027222,0,311,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 9:58,7/27/2021 9:59,1.29216659069061,0,327,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:59,7/27/2021 9:59,0.604499995708466,3810,26,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 9:59,7/27/2021 10:00,0.400116592645645,3828,225,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 9:59,7/27/2021 10:00,0.26800000667572,0,473,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 10:00,7/27/2021 10:24,24.3125,0,280,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:00,7/27/2021 10:24,24.1923828125,23868,305,NO (No Order),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 10:24,7/27/2021 10:25,0.980166614055634,0,143,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:24,7/27/2021 10:25,1.09994995594025,23849,377,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 10:25,7/27/2021 10:30,4.54949998855591,0,429,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:25,7/27/2021 10:30,4.42971658706665,27236,327,NO (No Order),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 10:30,7/27/2021 10:30,0.0500000007450581,0,62,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:30,7/27/2021 10:30,0.260733306407928,27304,62,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 10:30,7/27/2021 10:38,8.30128288269043,0,336,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:30,7/27/2021 10:33,3.11021661758423,29829,381,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:33,7/27/2021 10:34,0.939999997615814,30246,253,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:34,7/27/2021 10:38,4.04033327102661,33150,383,NO (No Order),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 10:38,7/27/2021 10:39,0.799616575241089,0,388,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:38,7/27/2021 10:39,0.919666588306427,33185,467,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 10:39,7/27/2021 10:51,12.4514999389648,0,320,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:39,7/27/2021 10:39,0.0797166004776955,33444,455,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:39,7/27/2021 10:44,4.66516637802124,33325,346,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:44,7/27/2021 10:45,1.01061654090881,34227,257,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:45,7/27/2021 10:46,1.37549996376038,34273,381,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:46,7/27/2021 10:51,5.21033334732056,38316,450,NO (No Order),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 10:51,7/27/2021 10:51,0.269833296537399,0,29,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:51,7/27/2021 10:52,0.375050008296967,38694,71,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 10:51,7/27/2021 11:15,23.0867156982422,0,370,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 10:52,7/27/2021 11:15,22.9716167449951,57392,262,NO (No Order),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 11:15,7/27/2021 11:16,1.14478325843811,0,442,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 11:15,7/27/2021 11:16,1.26511657238007,57443,18,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 11:16,7/27/2021 11:22,6.45060014724731,0,445,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 11:16,7/27/2021 11:22,6.35109996795654,62630,219,NO (No Order),Hazelnut Wafers
Biscuit Jam Machine ,7/27/2021 11:20,7/27/2021 11:23,2.50876665115356,0,355,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 11:22,7/27/2021 11:23,1.26616656780243,0,220,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 11:22,7/27/2021 11:24,1.36406660079956,62918,67,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Jam Machine ,7/27/2021 11:23,7/27/2021 15:54,271.655334472656,0,427,NO (No Order),Orange Creams
Biscuit Pressing Machine ,7/27/2021 11:23,7/27/2021 11:45,21.2905673980713,0,135,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 11:24,7/27/2021 11:37,13.3214330673218,73519,464,NO (No Order),Hazelnut Wafers
Biscuit Filling Machine ,7/27/2021 11:30,7/27/2021 11:30,0.150000005960464,0,405,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 11:30,7/27/2021 11:31,0.783333361148834,0,127,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 11:31,7/27/2021 11:31,0.150000005960464,0,471,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 11:31,7/27/2021 11:32,0.916666686534882,0,236,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 11:32,7/27/2021 11:32,0.150000005960464,0,134,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 11:32,7/27/2021 11:33,0.883333325386047,0,182,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/27/2021 11:33,7/27/2021 11:33,0.150000005960464,0,349,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 11:33,7/27/2021 11:52,18.5166664123535,0,303,NO (No Order),Milk Cookies
Biscuit Sprinkling Machine ,7/27/2021 11:37,7/27/2021 11:42,4.79489994049072,73463,223,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 11:42,7/27/2021 11:45,3.05550003051758,76169,79,NO (No Order),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 11:45,7/27/2021 11:46,1.4598833322525,0,301,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 11:45,7/27/2021 11:46,1.55993330478668,76261,168,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 11:46,7/27/2021 11:55,8.92561626434326,0,369,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 11:46,7/27/2021 11:55,8.82556629180908,83445,301,NO (No Order),Hazelnut Wafers
Biscuit Filling Machine ,7/27/2021 11:52,7/27/2021 11:52,0.416666656732559,0,119,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 11:52,7/27/2021 11:56,3.66666674613953,0,398,NO (No Order),Milk Cookies
Biscuit Pressing Machine ,7/27/2021 11:55,7/27/2021 11:56,0.930383324623108,0,316,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 11:55,7/27/2021 11:58,3.07033324241638,83573,310,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 11:56,7/27/2021 11:56,0.41488328576088,0,346,NO (No Order),Hazelnut Wafers
Biscuit Filling Machine ,7/27/2021 11:56,7/27/2021 11:56,0.333333343267441,0,369,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/27/2021 11:56,7/27/2021 12:00,3.63333344459534,0,127,NO (No Order),Milk Cookies
Biscuit Pressing Machine ,7/27/2021 11:56,7/27/2021 11:58,1.60549998283386,0,260,CC (Changeover Cleaning),Hazelnut Wafers
Biscuit Pressing Machine ,7/27/2021 11:58,7/27/2021 12:02,4.02473306655884,0,173,NO (No Order),Hazelnut Wafers
Biscuit Sprinkling Machine ,7/27/2021 11:58,7/27/2021 12:02,3.90516662597656,86515,108,NO (No Order),Hazelnut Wafers
