Machine;StartDateTime;EndDateTime;Duration;TotalBiscuitsMade;GoodMadeBiscuits;OEE Category;Product
Biscuit Filling Machine ;26/07/2021 23:50;26/07/2021 23:50;0;856507;192919;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 00:13;27/07/2021 00:13;0,316666663;865773;202453;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 00:13;27/07/2021 00:18;4,733333111;868922;205239;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 00:18;27/07/2021 00:19;0,766666651;869110;205740;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 00:19;27/07/2021 00:57;38,83333206;896635;233072;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 00:57;27/07/2021 01:01;3,866666555;896591;232760;CC (Changeover Cleaning);Bourbon Creams
Packaging Heat Machine ;27/07/2021 00:57;27/07/2021 00:59;1,733583331;0;284;CC (Changeover Cleaning);Bourbon Creams
Packaging Heat Machine ;27/07/2021 00:59;27/07/2021 01:39;39,90808487;0;94;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 01:01;27/07/2021 01:20;18,70000076;909492;245779;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 01:20;27/07/2021 01:22;2,216666698;909264;245984;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 01:22;27/07/2021 01:26;3,483333349;911543;247862;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 01:26;27/07/2021 01:26;0,5;911419;247824;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 01:26;27/07/2021 01:26;0,216666669;911763;247901;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 01:26;27/07/2021 01:26;0,083333336;911737;248020;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 01:26;27/07/2021 01:41;14,08333302;920870;257281;NO (No Order);Bourbon Creams
Packaging Heat Machine ;27/07/2021 01:39;27/07/2021 01:43;4,350283146;0;379;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 01:41;27/07/2021 01:42;1,816666722;920949;257604;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 01:42;27/07/2021 01:45;2,200000048;921989;258676;NO (No Order);Bourbon Creams
Packaging Heat Machine ;27/07/2021 01:43;27/07/2021 02:16;32,98329926;0;171;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 01:45;27/07/2021 01:49;4,166666508;922254;258868;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 01:49;27/07/2021 02:00;11,41666698;930038;266676;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 02:00;27/07/2021 02:04;3,799999952;930423;266574;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 02:04;27/07/2021 02:24;19,70000076;943005;279416;NO (No Order);Bourbon Creams
Packaging Heat Machine ;27/07/2021 02:16;27/07/2021 02:21;4,858366489;0;424;CC (Changeover Cleaning);Bourbon Creams
Packaging Heat Machine ;27/07/2021 02:21;27/07/2021 14:08;706,9816284;0;220;NO (No Order);Milk Cookies
Biscuit Filling Machine ;27/07/2021 02:24;27/07/2021 02:25;1,033333302;943024;279421;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 02:25;27/07/2021 02:40;15,76666641;953147;289767;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 02:40;27/07/2021 02:42;1,850000024;953105;289896;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 02:42;27/07/2021 02:42;0,033333335;953294;289615;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 02:42;27/07/2021 02:43;0,316666663;953236;289782;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 02:43;27/07/2021 02:43;0,050000001;953206;289697;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 02:43;27/07/2021 02:44;1,633333325;953590;289566;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 02:44;27/07/2021 02:49;4,283333302;956315;292737;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 02:49;27/07/2021 02:51;2,116666555;956185;292569;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 02:51;27/07/2021 02:54;3,483333349;958481;295023;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 02:54;27/07/2021 02:55;0,816666663;958408;294930;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 02:55;27/07/2021 03:00;4,916666508;961884;297950;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 03:00;27/07/2021 03:01;1,183333278;961714;298273;CC (Changeover Cleaning);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 03:01;27/07/2021 03:03;1,533333302;0;298595;NO (No Order);Bourbon Creams
Biscuit Filling Machine ;27/07/2021 03:03;27/07/2021 03:38;35,18333435;0;298575;NO (No Order);Milk Cookies
Biscuit Filling Machine ;27/07/2021 03:38;27/07/2021 05:44;126,5999985;0;298699;CC (Changeover Cleaning);Milk Cookies
Biscuit Filling Machine ;27/07/2021 05:44;27/07/2021 06:07;22,23333359;0;435;NO (No Order);Milk Cookies
Biscuit Filling Machine ;27/07/2021 06:07;27/07/2021 06:32;24,89999962;0;373;CC (Changeover Cleaning);Milk Cookies
Biscuit Filling Machine ;27/07/2021 06:32;27/07/2021 09:25;173,0166626;0;325;NO (No Order);Milk Cookies
Biscuit Filling Machine ;27/07/2021 06:32;27/07/2021 06:32;0;0;395;NO (No Order);Milk Cookies
Biscuit Sprinkling Machine ;27/07/2021 09:00;27/07/2021 09:04;3,600399971;0;166;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Jam Machine ;27/07/2021 09:00;27/07/2021 09:04;3,600399971;0;458;NO (No Order);Fruit and Nut
Biscuit Pressing Machine ;27/07/2021 09:01;27/07/2021 09:04;3,000266552;0;203;CC (Changeover Cleaning);Fruit and Nut
Biscuit Pressing Machine ;27/07/2021 09:04;27/07/2021 09:45;41,71673203;0;147;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:04;27/07/2021 09:24;20,37766647;0;103;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Jam Machine ;27/07/2021 09:12;27/07/2021 09:13;1,609933257;0;470;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Jam Machine ;27/07/2021 09:13;27/07/2021 11:20;127,1298981;0;280;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:24;27/07/2021 09:39;14,90633297;0;7;NO (No Order);Hazelnut Wafers
Biscuit Filling Machine ;27/07/2021 09:25;27/07/2021 09:50;25,11666679;0;160;CC (Changeover Cleaning);Milk Cookies
Biscuit Sprinkling Machine ;27/07/2021 09:39;27/07/2021 09:39;0,0206;0;63;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:39;27/07/2021 09:39;0,034616601;0;121;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:39;27/07/2021 09:39;0,020333299;0;55;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:39;27/07/2021 09:39;0,090116598;0;239;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:39;27/07/2021 09:39;0,01905;0;234;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:39;27/07/2021 09:40;0,040616602;0;283;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,02005;0;305;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,0341166;0;248;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,0208333;0;73;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,0341;0;222;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,0200666;0;146;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,036716599;0;322;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,018783299;0;481;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,034883302;0;191;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,0208333;0;203;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,034883302;0;38;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,025;0;177;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,034166601;0;177;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,019783299;0;361;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,036216602;0;238;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,0200666;0;463;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,035166599;0;100;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,0195;0;94;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,034383301;0;175;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,02055;0;350;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,035166599;0;483;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,025;0;15;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,034666602;0;398;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,019566599;0;192;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,0356666;0;491;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,02005;0;490;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,035166599;0;457;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,02005;0;314;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,034899998;0;303;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,02005;0;326;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,0338833;0;492;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,0210666;0;346;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,040100001;0;127;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,0200666;0;167;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,034666602;0;293;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:40;0,02005;0;208;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:40;27/07/2021 09:41;0,0341166;0;400;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,020333299;0;82;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,0356666;0;397;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,0257666;0;347;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,029449999;0;108;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,019783299;0;244;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,039099999;0;141;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,0151166;0;263;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,00595;0;467;0;Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,034666602;0;345;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,02055;0;94;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,033616599;0;414;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,02005;0;404;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,036216602;0;141;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,020333299;0;59;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,034616601;0;450;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,019783299;0;232;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,0354333;0;446;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,019783299;0;424;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,039883301;0;378;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,0200666;0;299;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,0341;0;277;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,020566599;0;11;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,034933299;0;476;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,0202833;0;159;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,045833301;0;253;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,0088833;0;496;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,034616601;0;245;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,019549999;0;331;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,0414;0;2;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,0198333;0;112;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,0341;0;431;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,0208333;0;373;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,034666602;0;399;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,02;0;160;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,035166599;0;380;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:41;0,018783299;0;64;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:41;27/07/2021 09:42;0,036449999;0;427;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,0206;0;150;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,034616601;0;111;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,023716601;0;413;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,035399999;0;107;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,020333299;0;199;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,035166599;0;155;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,02005;0;161;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,035166599;0;301;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,0187166;0;122;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,035166599;0;33;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,021116599;0;94;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,03545;0;401;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,023716601;0;384;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,0358833;0;38;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,020116599;0;195;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,033833299;0;454;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,02005;0;387;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,034899998;0;306;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,0208333;0;341;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,034383301;0;381;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,019783299;0;381;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,034933299;0;447;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,0216166;0;390;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,039333299;0;194;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,0192833;0;141;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,035933301;0;247;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,0200666;0;264;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,034883302;0;468;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,019783299;0;379;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,034383301;0;409;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,02055;0;355;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,035166599;0;361;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,0198333;0;244;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,039066602;0;75;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:42;0,020333299;0;97;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:42;27/07/2021 09:43;0,035166599;0;34;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:43;27/07/2021 09:43;0,0208333;0;92;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:43;27/07/2021 09:43;0,034883302;0;258;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:43;27/07/2021 09:43;0,02055;0;3;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:43;27/07/2021 09:43;0,034166601;0;414;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:43;27/07/2021 09:43;0,019233299;0;180;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:43;27/07/2021 09:43;0,034933299;0;480;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:43;27/07/2021 09:43;0,0200666;0;96;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:43;27/07/2021 09:43;0,510766625;0;197;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:43;27/07/2021 09:43;0,105233297;0;437;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:43;27/07/2021 09:48;5,17509985;0;184;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Pressing Machine ;27/07/2021 09:45;27/07/2021 09:50;4,280166626;0;77;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:48;27/07/2021 09:50;1,175233245;932;169;NO (No Order);Hazelnut Wafers
Biscuit Pressing Machine ;27/07/2021 09:50;27/07/2021 09:51;0,91476661;0;335;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:50;27/07/2021 09:52;2,435100079;849;381;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Filling Machine ;27/07/2021 09:50;27/07/2021 11:30;100,5833359;0;333;NO (No Order);Milk Cookies
Biscuit Pressing Machine ;27/07/2021 09:51;27/07/2021 09:51;0,129950002;0;6;NO (No Order);Hazelnut Wafers
Biscuit Pressing Machine ;27/07/2021 09:51;27/07/2021 09:52;0,895216584;0;285;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Pressing Machine ;27/07/2021 09:52;27/07/2021 09:55;3,667116642;0;314;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:52;27/07/2021 09:55;3,155283213;3319;61;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:55;27/07/2021 09:59;3,600383282;3255;420;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Pressing Machine ;27/07/2021 09:55;27/07/2021 09:58;2,90805006;0;311;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Pressing Machine ;27/07/2021 09:58;27/07/2021 09:59;1,292166591;0;327;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:59;27/07/2021 09:59;0,604499996;3810;26;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 09:59;27/07/2021 10:00;0,400116593;3828;225;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Pressing Machine ;27/07/2021 09:59;27/07/2021 10:00;0,268000007;0;473;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Pressing Machine ;27/07/2021 10:00;27/07/2021 10:24;24,3125;0;280;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 10:00;27/07/2021 10:24;24,19238281;23868;305;NO (No Order);Hazelnut Wafers
Biscuit Pressing Machine ;27/07/2021 10:24;27/07/2021 10:25;0,980166614;0;143;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 10:24;27/07/2021 10:25;1,099949956;23849;377;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Pressing Machine ;27/07/2021 10:25;27/07/2021 10:30;4,549499989;0;429;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 10:25;27/07/2021 10:30;4,429716587;27236;327;NO (No Order);Hazelnut Wafers
Biscuit Pressing Machine ;27/07/2021 10:30;27/07/2021 10:30;0,050000001;0;62;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 10:30;27/07/2021 10:30;0,260733306;27304;62;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Pressing Machine ;27/07/2021 10:30;27/07/2021 10:38;8,301282883;0;336;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 10:30;27/07/2021 10:33;3,110216618;29829;381;NO (No Order);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 10:33;27/07/2021 10:34;0,939999998;30246;253;CC (Changeover Cleaning);Hazelnut Wafers
Biscuit Sprinkling Machine ;27/07/2021 10:34;27/07/2021 10:38;4,040333271;33150;383;NO (No Order);Hazelnut Wafers
